30
30

110
110

130
130

70
70
80
80

75
75

120
120
83
83

110
110

95
95

50
50

35
35

40
40

80
80

40
40

30
30

40
40

50
50

40
40

70
70

40
40
40
40

50
50

60
60

80
80

30
30

30
30

60
60

50
50

50
50

40
40

40
40

50
50


70
70

70
70

40
40

60
60

60
60

80
80

80
80
70
70

70
70

50
50

90
90
70
70
70
70

100
100

60
60

50
50

50
50

70
70

60
60

90
90

60
60

40
40

40
40

60
60

80
80

80
80

30
30

120
120

40
40

130
130

20
20

110
110

100
100

130
130

40
40

60
60

50
50

80
80

30
30

70
70

45
45

90
90

100
100

125
125

45
45

30
30

130
130

55
55

140
140

75
75

55
55

105
105

65
65

65
65
40
40

90
90

85
85

55
55
135
135

115
115

45
45

115
115

55
55

140
140

150
150

40
40

90
90

60
60

95
95

125
125

35
35

55
55

90
90

135
135

100
100

42
42

130
130

20
20

160
160

35
35

58
58

55
55
50
50

60
60

85
85

100
100

40
40

80
80

30
30

100
100

30
30

60
60

55
55

60
60

63
63

30
30

60
60

70
70

55
55

80
80

50
50

65
65

57
57
